Nombre_de_Curso,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Auxiliar,Detalle
7994 SEMINARIO DE INVESTIGACION MECANICA ELECTRICA,P,PRESENCIAL,T-3,110,19:50,20:40,LU  MI,FRANCISCO JAVIER GONZALEZ LOPEZ,,Sin restricciones
0073 DIBUJO TECNICO MECANICO,P,VIRTUAL,MEET,VIRTUAL,19:50,20:40,JU,ESDRAS FELICIANO MIRANDA OROZCO,,Sin restricciones
0090 PROGRAMACION DE COMPUTADORAS 1,P,HÍBRIDA,0000,00000000,10:30,12:10,SA,DEIVID ALEXANDER LUX REVOLORIO,,Sin restricciones
0092 PROGRAMACION DE COMPUTADORAS 2,P,HÍBRIDA,0000,00000000,08:50,10:30,SA,ANDY EZEQUIEL SANIC TIUL,,Sin restricciones
0281 SISTEMAS OPERATIVOS 1,P,HÍBRIDA,0000,00000000,17:20,19:00,MA,SERGIO ALFONSO FERRER GARCÍA,,Sin restricciones
0667 PROGRAMACION COMERCIAL 1,P,HÍBRIDA,0000,00000000,09:40,11:20,SA,PAULO FERNANDO MÉRIDA SALAZAR,,Sin restricciones
0724 TEORIA DE SISTEMAS 2,P,PRESENCIAL,T-3,410,17:20,19:00,MA,CESAR AUGUSTO FERNANDEZ CACERES,,Sin restricciones
0771 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,P,HÍBRIDA,0000,00000000,14:00,15:40,VI,ANGEL MIGUEL GARCÍA URIZAR,,Sin restricciones
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,P,VIRTUAL,0000,00000000,17:20,19:00,LU,ERICK EDEN SANDOVAL RAMIREZ,,Sin restricciones
0506 PLANTAS DE VAPOR,P,PRESENCIAL,T-7,201,19:50,20:40,MA  JU,ROBERTO GUZMAN ORTIZ,,Sin restricciones
0601 INVESTIGACION DE OPERACIONES I,P,PRESENCIAL,T-3,410,17:20,18:10,MA  JU,VICTOR MANUEL AVILA SARMIENTO,,Sin restricciones
0603 INVESTIGACION DE OPERACIONES II,P,PRESENCIAL,T-1,L-II-1,19:00,19:50,MA  JU,JAVIER ANTONIO CERÓN ROSALES,,Sin restricciones
0632 INGENIERIA DE PLANTAS,P,PRESENCIAL,T-3,112,08:50,10:30,SA,VICTOR MANUEL AVILA SARMIENTO,,Sin restricciones
0634 INGENIERIA DE METODOS,P,PRESENCIAL,T-3,404,07:10,08:50,SA,JULIO CÉSAR VILLATORO SANABRIA,,Sin restricciones
0639 CONTROL ESTADISTICO DE LA CALIDAD,P,PRESENCIAL,T-3,309,10:30,12:10,SA,EMELY LORENA CAMEY MARTINEZ,,Sin restricciones
0640 CONTROL DE LA PRODUCCION,P,PRESENCIAL,T-3,316,10:30,12:10,SA,GLADYS MARÍA ESTRADA QUINTANILLA,,Sin restricciones
0650 CONTABILIDAD 1,P,PRESENCIAL,T-3,111,10:30,12:10,SA,OWEN TORRES RIVERA,,Sin restricciones
0658 ADMINISTRACION DE PERSONAL,P,PRESENCIAL,T-3,410,15:30,17:10,SA,YESSICA ROSMERY CHAMALE NIÑOS,,Sin restricciones
0660 MERCADOTECNIA 1,P,PRESENCIAL,T-3,112,15:30,17:10,SA,JUAN CARLOS GODINEZ OROZCO,,Sin restricciones
0665 MICROECONOMIA,P,VIRTUAL,MEET,VIRTUAL,18:10,19:00,JU,NORA LEONOR GARCIA TOBAR,,Sin restricciones
0732 ESTADISTICA 1,P,PRESENCIAL,T-3,412,15:40,16:30,VI,WALTER DODANIM LÓPEZ GÓMEZ,,Sin restricciones
0734 ESTADISTICA 2,P,VIRTUAL,MEET,VIRTUAL,16:30,17:20,MI,JOSÉ ROBERTO CANAHUÍ TOBIAS,,Sin restricciones
7905 SEMINARIO DE INVESTIGACION INDUSTRIAL,P,PRESENCIAL,T-3,110,17:20,18:10,JU,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
7991 SEMINARIO DE INVESTIGACION CIVIL,P,VIRTUAL,MEET,VIRTUAL,18:10,19:00,LU,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
7994 SEMINARIO DE INVESTIGACION MECANICA ELECTRICA,P,VIRTUAL,MEET,VIRTUAL,18:10,19:00,MI,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
0250 MECANICA DE FLUIDOS,P+,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,LUIS EDUARDO PORTILLO ESPAÑA,,Ver Restricciones
0348 QUIMICA GENERAL 1,P+,PRESENCIAL,T-3,105,14:00,14:50,LU MA MI  VI,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,,Ver Restricciones
0434 PROCESOS QUIMICOS INDUSTRIALES,P+,HÍBRIDA,0000,00000000,19:00,19:50,LU  MI  VI,VICTOR MANUEL MONZON VALDEZ,,Ver Restricciones
0452 CIENCIA DE LOS MATERIALES,P+,PRESENCIAL,T-7,202,14:50,15:40,LU  MI  VI,MILTON ALEXANDER FUENTES OROZCO,,Ver Restricciones
0520 PROCESOS DE MANUFACTURA 1,P+,PRESENCIAL,T-7,202,14:50,15:40,MA  JU,CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones
0642 SEGURIDAD E HIGIENE INDUSTRIAL,P+,PRESENCIAL,T-3,105,19:00,19:50,MA  JU,FLOR DE MAYO GONZALEZ MIRANDA,,Ver Restricciones
0662 LEGISLACION 1,P+,PRESENCIAL,T-3,112,19:00,19:50,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,,Ver Restricciones
3662 LEGISLACION 1 (DIPLOMADO),P+,PRESENCIAL,T-3,112,19:00,19:50,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,,Ver Restricciones
0250 MECANICA DE FLUIDOS,P-,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,RAFAEL ENRIQUE MORALES OCHOA,,Ver Restricciones
0348 QUIMICA GENERAL 1,P-,PRESENCIAL,T-5,302,14:00,14:50,LU MA MI  VI,BERTHA ROXANDA MOLINA LEON DE QUINTO,,Ver Restricciones
0434 PROCESOS QUIMICOS INDUSTRIALES,P-,HÍBRIDA,0000,00000000,19:00,19:50,LU  MI  VI,MARIO RENE SANTIZO CALDERON,,Ver Restricciones
0452 CIENCIA DE LOS MATERIALES,P-,PRESENCIAL,T-7,106,14:50,15:40,LU  MI  VI,CARLOS SNELL CHICOL MORALES,,Ver Restricciones
0520 PROCESOS DE MANUFACTURA 1,P-,PRESENCIAL,T-7,201,14:50,15:40,MA  JU,RIGOBERTO RAFAEL SANDOVAL LOPEZ,,Ver Restricciones
0642 SEGURIDAD E HIGIENE INDUSTRIAL,P-,PRESENCIAL,T-3,210,19:00,19:50,MA  JU,HUGO LEONEL ALVARADO DE LEON,,Ver Restricciones
0662 LEGISLACION 1,P-,PRESENCIAL,T-3,114,19:00,19:50,MA  JU,ALDO OZAETA SANTIAGO,,Ver Restricciones
3662 LEGISLACION 1 (DIPLOMADO),P-,PRESENCIAL,T-3,114,19:00,19:50,MA  JU,ALDO OZAETA SANTIAGO,,Ver Restricciones
0348 QUIMICA GENERAL 1,P1,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MA,NATALIE GIULIANA ECHEVERRIA CHANG,,Sin restricciones
0349 QUIMICA PARA INGENIERIA CIVIL,P1,PRESENCIAL,T-5,LAB-QUIM,15:40,17:20,JU,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,,Sin restricciones
0348 QUIMICA GENERAL 1,P3,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MA,NATALIE GIULIANA ECHEVERRIA CHANG,,Sin restricciones
0348 QUIMICA GENERAL 1,P4,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MI,DIANA ALEJANDRA PACAY GARCÍA,,Sin restricciones
0348 QUIMICA GENERAL 1,P5,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,MI,DIANA ALEJANDRA PACAY GARCÍA,,Sin restricciones
0200 INGENIERIA ELECTRICA 1,PI,PRESENCIAL,ITUG,1,13:00,17:10,SA,MIGUEL ANGEL ZAPETA RODRIGUEZ,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,PI,PRESENCIAL,ITUG,2,13:00,17:10,SA,MIGUEL ANGEL ZAPETA RODRIGUEZ,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,PI,PRESENCIAL,ITUG,4,08:00,12:10,SA,JOSE FERNANDO PAREDES QUIROA,,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,.Q,PRESENCIAL,T-7,CNC,17:20,19:00,LU,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0200 INGENIERIA ELECTRICA 1,_Q,PRESENCIAL,T-1,LAB-ELEC,10:30,12:10,SA,BRIAN  ENRIQUE CHICOL  MORALES,,Sin restricciones
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,_Q,PRESENCIAL,T-1,LAB-MAQ,17:20,19:00,JU,JOSÉ LUIS MENDÓZA ALVARADO,,Sin restricciones
0001 ETICA PROFESIONAL,Q,PRESENCIAL,T-3,109,17:20,18:10,LU MA MI,MILDRED CATALINA HERNANDEZ ROLDAN,,Sin restricciones
0006 IDIOMA TECNICO 1,Q,PRESENCIAL,T-3,402,14:00,14:50,LU MA MI JU,HELEN JEANNETH MARTÍNEZ SUM,CAMILA DEL ROSARIO DOMINGUEZ RODRÍGUEZ,Sin restricciones
0018 FILOSOFIA DE LA CIENCIA,Q,PRESENCIAL,T-3,312,16:30,17:20,MA  JU,MILDRED CATALINA HERNANDEZ ROLDAN,,Sin restricciones
0028 ECOLOGIA,Q,PRESENCIAL,T-3,214,19:00,19:50,LU  MI  VI,JAIME DOMINGO CARRANZA GONZALEZ,,Sin restricciones
0039 DEPORTES 1,Q,PRESENCIAL,T-3,317,14:50,15:40,MA,NOEL JOEL GRAMAJO MONTERROSO,BRYAN ESTUARDO DE LEÓN ESTRADA,Sin restricciones
0069 AREA TECNICA COMPLEMENTARIA 1,Q,PRESENCIAL,S-11,106-DIB,14:50,16:30,MI,ALLEN EDUARDO RAMIREZ TOLEDO,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Sin restricciones
0092 PROGRAMACION DE COMPUTADORAS 2,Q,VIRTUAL,MEET,VIRTUAL,17:20,18:10,LU  MI,JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones
0107 AREA MATEMATICA INTERMEDIA 1,Q,PRESENCIAL,T-3,309,18:10,19:50,LU MA MI  VI,OSCAR HUMBERTO MONTES ESTRADA,ABEL ALEJANDRO SALGUERO UCELO,Sin restricciones
0112 AREA MATEMATICA INTERMEDIA 2,Q,PRESENCIAL,T-3,315,14:50,15:40,LU MA MI  VI,OSCAR HUMBERTO MONTES ESTRADA,BRAYAN ALEXANDER MEJÍA BARRIENTOS,Sin restricciones
0114 AREA MATEMATICA INTERMEDIA 3,Q,PRESENCIAL,T-3,210,16:30,17:20,LU MA MI  VI,MARIO GUSTAVO LOPEZ HERNANDEZ,DERECK ALEJANDRO MÁRQUEZ MARTINEZ,Sin restricciones
0116 MATEMATICA APLICADA 3,Q,PRESENCIAL,T-3,112,16:30,17:20,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,BRAYAN HAMLLELO ESTEVEM PRADO MARROQUÍN,Sin restricciones
0118 MATEMATICA APLICADA 1,Q,PRESENCIAL,T-3,401,18:10,19:00,LU  MI  VI,JUAN ORLANDO LOPEZ OROZCO,JULIO RENE LORENZANA DEL CID,Sin restricciones
0147 FISICA BASICA,Q,PRESENCIAL,T-3,404,14:00,14:50,LU MA  JU VI,EDDY  JOSUE SOLARES  ESPINOZA,WILBER STEVEN ZUÑIGA RUANO,Sin restricciones
0152 FISICA 2,Q,HÍBRIDA,HIBR,VIRTUAL,16:30,17:20,LU MA MI  VI,MARIO RENATO ESCOBEDO MARTINEZ,ELMER ESTUARDO TRIQUIZ SUCUQUÍ,Sin restricciones
0170 MECANICA ANALITICA 1,Q,PRESENCIAL,T-3,305,15:40,16:30,LU MA MI  VI,ERIC JOSUE JACOBS MAZARIEGOS,MAXEL ANTONI YONATHAN FAJARDO ESPINO,Sin restricciones
0200 INGENIERIA ELECTRICA 1,Q,PRESENCIAL,T-1,L-II-2,17:20,18:10,LU  MI  VI,FRANCISCO JAVIER GONZALEZ LOPEZ,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,Q,PRESENCIAL,T-3,114,19:00,19:50,LU  MI  VI,OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones
0250 MECANICA DE FLUIDOS,Q,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,RAFAEL ENRIQUE MORALES OCHOA,,Ver Restricciones
0252 HIDRAULICA,Q,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,LESBIA MAGALI HERRERA LOPEZ,,Sin restricciones
0254 HIDROLOGIA,Q,PRESENCIAL,T-3,414,18:10,19:00,LU  MI  VI,KARLA GIOVANNA JUDITH PÉREZ LOARCA,,Sin restricciones
0302 RESISTENCIA DE MATERIALES 2,Q,PRESENCIAL,T-3,315,17:20,18:10,LU  MI  VI,HUGO LEONEL MONTENEGRO FRANCO,,Sin restricciones
0520 PROCESOS DE MANUFACTURA 1,Q,PRESENCIAL,T-7,301,16:30,17:20,MA  JU,CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,Q,PRESENCIAL,T-7,106,14:50,15:40,MA  JU,LUIS EDUARDO CORONADO NOJ,,Sin restricciones
0638 CONTROLES INDUSTRIALES,Q,PRESENCIAL,T-3,310,19:50,20:40,LU  MI  VI,JULIO  OSWALDO ROJAS  ARGUETA,,Sin restricciones
0642 SEGURIDAD E HIGIENE INDUSTRIAL,Q,PRESENCIAL,T-3,113,19:50,20:40,MA  JU,FLOR DE MAYO GONZALEZ MIRANDA,,Sin restricciones
0656 ADMINISTRACION DE EMPRESAS 1,Q,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,,Sin restricciones
0658 ADMINISTRACION DE PERSONAL,Q,PRESENCIAL,T-1,L-III-8,19:00,19:50,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,,Sin restricciones
0662 LEGISLACION 1,Q,PRESENCIAL,T-3,112,19:50,20:40,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,,Sin restricciones
0664 LEGISLACION 2,Q,PRESENCIAL,T-3,109,19:00,19:50,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,,Sin restricciones
0665 MICROECONOMIA,Q,HÍBRIDA,HIBR,VIRTUAL,14:00,15:40,SA,ILEANA GUISELA RALDA R. DE ILLESCAS,,Sin restricciones
0667 PROGRAMACION COMERCIAL 1,Q,PRESENCIAL,T-3,309,13:10,14:00,MA  JU,WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones
0732 ESTADISTICA 1,Q,PRESENCIAL,T-3,314,14:50,15:40,LU MA MI JU,LUIS MANFREDO REYES CHAVEZ,MÁDELYN ZUSETH PÉREZ ROSALES,Sin restricciones
0734 ESTADISTICA 2,Q,VIRTUAL,MEET,VIRTUAL,17:20,18:10,LU MA  JU VI,MARIA EUGENIA AGUILAR BOBADILLA,JOSÉ ROBERTO CANAHUÍ TOBIAS,Sin restricciones
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Q,VIRTUAL,MEET,VIRTUAL,19:50,20:40,LU  MI  VI,WALTER JACOBO GALICIA GARCIA,,Sin restricciones
2025 PRACTICAS INICIALES,Q,PRESENCIAL,EPS,EPS-1,17:20,19:00,JU,KENNETH ISSUR ESTRADA RUIZ,,Ver Restricciones
2035 PRACTICAS FINALES INGENIERIA AMBIENTAL,Q,PRESENCIAL,EPS,EPS-1,20:40,21:30,VI,MANUEL ALFREDO ARRIVILLAGA OCHAETA,,Sin restricciones
2036 PRACTICAS INTERMEDIAS,Q,PRESENCIAL,T-3,305,15:40,17:20,JU,NATANAEL JONATHAN REQUENA GOMEZ,,Ver Restricciones
3116 MATEMATICA APLICADA 3 (DIPLOMADO),Q,PRESENCIAL,T-3,112,16:30,17:20,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,,Sin restricciones
3118 MATEMATICA APLICADA 1 (DIPLOMADO),Q,PRESENCIAL,T-3,401,18:10,19:00,LU  MI  VI,JUAN ORLANDO LOPEZ OROZCO,,Sin restricciones
3656 ADMINISTRACION DE EMPRESAS 1 (DIPLOMADO),Q,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,,Sin restricciones
3658 ADMINISTRACION DE PERSONAL (DIPLOMADO),Q,PRESENCIAL,T-1,L-III-8,19:00,19:50,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,,Sin restricciones
3662 LEGISLACION 1 (DIPLOMADO),Q,PRESENCIAL,T-3,112,19:50,20:40,MA  JU,KARLA LIZBETH MARTÍNEZ VARGAS,,Sin restricciones
3664 LEGISLACION 2 (DIPLOMADO),Q,PRESENCIAL,T-3,109,19:00,19:50,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,,Sin restricciones
7905 SEMINARIO DE INVESTIGACION INDUSTRIAL,Q,PRESENCIAL,T-3,210,17:20,18:10,MA  JU,HUGO LEONEL ALVARADO DE LEON,,Sin restricciones
7981 SEMINARIO DE INVESTIGACION E.P.S. CIVIL,Q,PRESENCIAL,T-3,214,14:00,15:40,LU,MANUEL ALFREDO ARRIVILLAGA OCHAETA,,Sin restricciones
7995 SEMINARIO DE INVESTIGACION MECANICA INDUSTRIAL,Q,PRESENCIAL,T-3,402,17:20,18:10,MA  JU,EDWIN JOSUE IXPATA REYES,,Sin restricciones
0092 PROGRAMACION DE COMPUTADORAS 2,Q,HÍBRIDA,0000,00000000,16:30,18:10,MA,SERGIO MYNOR DAVID FELIPE ZAPETA,,Sin restricciones
0667 PROGRAMACION COMERCIAL 1,Q,HÍBRIDA,0000,00000000,19:00,20:40,JU,SHARON ESTEFANY TAGUAL GODOY,,Sin restricciones
0638 CONTROLES INDUSTRIALES,Q,PRESENCIAL,T-3,309,07:10,08:50,SA,EMELY LORENA CAMEY MARTINEZ,,Sin restricciones
0665 MICROECONOMIA,Q,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,JU,NORA LEONOR GARCIA TOBAR,,Sin restricciones
0732 ESTADISTICA 1,Q,PRESENCIAL,T-3,314,14:50,15:40,VI,MÁDELYN ZUSETH PÉREZ ROSALES,,Sin restricciones
0734 ESTADISTICA 2,Q,VIRTUAL,MEET,VIRTUAL,17:20,18:10,MI,JOSÉ ROBERTO CANAHUÍ TOBIAS,,Sin restricciones
7905 SEMINARIO DE INVESTIGACION INDUSTRIAL,Q,PRESENCIAL,T-3,110,18:10,19:00,JU,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
7981 SEMINARIO DE INVESTIGACION E.P.S. CIVIL,Q,VIRTUAL,MEET,VIRTUAL,17:20,18:10,MI,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
7995 SEMINARIO DE INVESTIGACION MECANICA INDUSTRIAL,Q,PRESENCIAL,T-3,109,18:10,19:00,JU,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
0150 FISICA 1,Q+,PRESENCIAL,T-1,SA-VIRT,14:50,15:40,LU  MI JU VI,ANGELICA BECILIA PACHECO MAZARIEGOS,EDUARDO RENÉ AGUSTIN MENDOZA,Ver Restricciones
0390 TERMODINAMICA 1,Q+,PRESENCIAL,T-7,301,19:50,20:40,LU  MI  VI,LUIS ALFREDO ASTURIAS ZUNIGA,,Ver Restricciones
0656 ADMINISTRACION DE EMPRESAS 1,Q+,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,,Ver Restricciones
3656 ADMINISTRACION DE EMPRESAS 1 (DIPLOMADO),Q+,PRESENCIAL,T-3,109,19:50,20:40,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,,Ver Restricciones
0390 TERMODINAMICA 1,Q+,PRESENCIAL,T-7,202,19:50,20:40,MA  JU,MYNOR RODERICO FIGUEROA FUENTES,,Ver Restricciones
0150 FISICA 1,Q-,PRESENCIAL,T-3,210,14:50,15:40,LU  MI JU VI,CARLOS RODOLFO MARTINEZ GIRON,EDUARDO RENÉ AGUSTIN MENDOZA,Ver Restricciones
0390 TERMODINAMICA 1,Q-,PRESENCIAL,T-3,407,19:50,20:40,LU  MI  VI,FREDY MAURICIO MONROY PERALTA,,Ver Restricciones
0656 ADMINISTRACION DE EMPRESAS 1,Q-,PRESENCIAL,T-1,L-III-8,19:50,20:40,LU  MI  VI,CESAR ERNESTO URQUIZU RODAS,,Ver Restricciones
3656 ADMINISTRACION DE EMPRESAS 1 (DIPLOMADO),Q-,PRESENCIAL,T-1,L-III-8,19:50,20:40,LU  MI  VI,CESAR ERNESTO URQUIZU RODAS,,Ver Restricciones
0390 TERMODINAMICA 1,Q-,PRESENCIAL,T-7,202,19:50,20:40,MA  JU,MYNOR RODERICO FIGUEROA FUENTES,,Ver Restricciones
0520 PROCESOS DE MANUFACTURA 1,QI,VIRTUAL,MEET,VIRTUAL,13:00,17:10,SA,DIANA MERCEDES RIOS MARTINEZ DE RODAS,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,QI,PRESENCIAL,ITUG,3,13:00,17:10,SA,JOSE FERNANDO PAREDES QUIROA,,Ver Restricciones
0214 MAQUINAS ELECTRICAS,_R,PRESENCIAL,T-1,LAB-MAQ,19:00,20:40,JU,JUAN CARLOS MORATAYA RAMOS,,Sin restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,R,PRESENCIAL,T-3,105,17:20,19:00,MA,EDGAR YANUARIO LAJ HUN,,Sin restricciones
0017 AREA SOCIAL HUMANISTICA 1,R,PRESENCIAL,T-3,114,13:10,14:00,LU MA MI  VI,CRISTOBAL MARDOQUEO ARRIOLA MAIREN,RICARDO ENRIQUE CONTRERAS LEMUS,Sin restricciones
0018 FILOSOFIA DE LA CIENCIA,R,PRESENCIAL,T-3,313,18:10,19:00,MA  JU,MILDRED CATALINA HERNANDEZ ROLDAN,,Sin restricciones
0074 DIBUJO CONSTRUCTIVO PARA INGENIERIA,R,PRESENCIAL,S-11,106-DIB,14:50,16:30,MA,ALLEN EDUARDO RAMIREZ TOLEDO,YOLANDA ELIZABETH SILVESTRE SANDOVAL,Sin restricciones
0092 PROGRAMACION DE COMPUTADORAS 2,R,PRESENCIAL,T-3,210,13:10,14:00,MI,WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones
0092 PROGRAMACION DE COMPUTADORAS 2,R,PRESENCIAL,T-3,402,12:20,13:10,VI,WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones
0112 AREA MATEMATICA INTERMEDIA 2,R,PRESENCIAL,T-3,401,17:20,18:10,LU MA MI  VI,JUAN ORLANDO LOPEZ OROZCO,JULIO RENE LORENZANA DEL CID,Sin restricciones
0116 MATEMATICA APLICADA 3,R,PRESENCIAL,T-3,210,17:20,18:10,LU  MI  VI,MARIO GUSTAVO LOPEZ HERNANDEZ,DERECK ALEJANDRO MÁRQUEZ MARTINEZ,Sin restricciones
0118 MATEMATICA APLICADA 1,R,PRESENCIAL,T-3,213,17:20,18:10,LU  MI  VI,DOUGLAS KENEDY ROMAN AVILA,ANGEL JEFERSON QUIM  RAMIREZ,Sin restricciones
0147 FISICA BASICA,R,PRESENCIAL,T-3,113,15:40,16:30,LU MA  JU VI,LUIS ADOLFO DE LEON GOMEZ,MAXEL ANTONI YONATHAN FAJARDO ESPINO,Sin restricciones
0150 FISICA 1,R,PRESENCIAL,T-3,211,15:40,16:30,LU  MI JU VI,ERIK LEONEL GARCIA SANTANA,MAXEL ANTONI YONATHAN FAJARDO ESPINO,Sin restricciones
0152 FISICA 2,R,HÍBRIDA,HIBR,VIRTUAL,18:10,19:50,LU  MI,EDGAR DARIO ALVAREZ COTI,KEVIN MOISES ALESSANDRO LÓPEZ ORANTES,Sin restricciones
0170 MECANICA ANALITICA 1,R,PRESENCIAL,T-3,305,16:30,17:20,LU MA MI  VI,ERIC JOSUE JACOBS MAZARIEGOS,ESMERALDA ISABEL CHACÓN NOVA,Sin restricciones
0200 INGENIERIA ELECTRICA 1,R,PRESENCIAL,T-3,109,18:10,19:00,LU  MI  VI,JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,R,PRESENCIAL,T-3,105,16:30,17:20,LU  MI  VI,FRANCISCO JAVIER GONZALEZ LOPEZ,,Sin restricciones
0250 MECANICA DE FLUIDOS,R,PRESENCIAL,T-3,209,19:00,19:50,LU  MI  VI,KARLA GIOVANNA JUDITH PÉREZ LOARCA,,Ver Restricciones
0348 QUIMICA GENERAL 1,R,PRESENCIAL,T-3,110,17:20,18:10,LU MA MI  VI,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,,Sin restricciones
0664 LEGISLACION 2,R,PRESENCIAL,T-3,110,19:50,20:40,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,,Sin restricciones
0665 MICROECONOMIA,R,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,MA  JU,ILEANA GUISELA RALDA R. DE ILLESCAS,,Sin restricciones
0700 INGENIERIA ECONOMICA 1,R,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,JOSÉ MANUEL MORO BLANCO,,Sin restricciones
0732 ESTADISTICA 1,R,VIRTUAL,MEET,VIRTUAL,18:10,19:00,LU MA MI JU,JONATHAN EFREN ALVAREZ CACACHO,VICTOR RONALDO GÓMEZ LARA,Sin restricciones
0734 ESTADISTICA 2,R,VIRTUAL,MEET,VIRTUAL,19:00,19:50,LU MA MI JU,MARVIN ANTONIO MATEO VALLADARES,JOSÉ ROBERTO CANAHUÍ TOBIAS,Sin restricciones
2001 PRACTICAS FINALES INGENIERIA CIVIL,R,PRESENCIAL,EPS,EPS-1,20:40,21:30,LU,SILVIO JOSE RODRIGUEZ SERRANO,,Sin restricciones
2025 PRACTICAS INICIALES,R,PRESENCIAL,T-3,316,17:20,19:00,MA,LORENA VICTORIA PINEDA CABRERA,,Ver Restricciones
2036 PRACTICAS INTERMEDIAS,R,PRESENCIAL,T-3,316,17:20,19:00,JU,LORENA VICTORIA PINEDA CABRERA,,Ver Restricciones
3116 MATEMATICA APLICADA 3 (DIPLOMADO),R,PRESENCIAL,T-3,210,17:20,18:10,LU  MI  VI,MARIO GUSTAVO LOPEZ HERNANDEZ,,Sin restricciones
3118 MATEMATICA APLICADA 1 (DIPLOMADO),R,PRESENCIAL,T-3,213,17:20,18:10,LU  MI  VI,DOUGLAS KENEDY ROMAN AVILA,,Sin restricciones
3664 LEGISLACION 2 (DIPLOMADO),R,PRESENCIAL,T-3,110,19:50,20:40,MA  JU,NANCY MARIA GUTIERREZ SAMAYOA,,Sin restricciones
7904 SEMINARIO DE INVESTIGACION ELECTRICA,R,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,LU  MI,ARMANDO ALONSO RIVERA CARRILLO,,Sin restricciones
7905 SEMINARIO DE INVESTIGACION INDUSTRIAL,R,PRESENCIAL,T-1,L-II-2,18:10,19:00,MA  JU,ALEX SUNTECUN CASTELLANOS,,Sin restricciones
7999 SEMINARIO DE INVESTIGACION E.P.S. SISTEMAS,R,PRESENCIAL,T-3,114,09:50,11:30,MA,FLORIZA FELIPA AVILA PESQUERA DE MEDINILLA,,Sin restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,R,PRESENCIAL,T-3,402,13:10,14:00,LU,INGRID MARISOL FLORES ESTRADA,,Sin restricciones
